0.4789617347368045	0.4789617347368036	0.5928684493172176	0.30387818762903784	0.30387818762904084	0.7071067811865499
0.38172161132977694	0.38172161132977644	0.6554669257331207	0.21957430536433295	0.21957430536433606	0.5557382913440388
0.3251960010205867	0.32519600102058643	0.5275527188651982	0.17687504887961042	0.1768750488796136	0.311797978061799
0.28343805954108203	0.28343805954108214	0.15903564912083126	0.1497037706685425	0.14970377066854576	0.24434843814936685
0.24514721927246574	0.24514721927246616	0.15544315407180817	0.13050495036860926	0.1305049503686125	0.24327737058759072
0.20765731970446893	0.3678331381246368	0.11408861818876015	0.11646624969575675	0.1240125856508525	0.22829166674565518
0.17185008441559216	0.2709699888114043	0.09244073113190114	0.10613750011201052	0.10051794312241978	0.21939033006804468
0.13931868462737487	0.21920794887731493	0.44690646922888577	0.09854857791798569	0.08828024726746761	0.2163671979366495
0.1111871355457156	0.18186378143131426	0.5831661688045369	0.09297926837433995	0.08031364693929006	0.18457132717384514
0.08782129138249958	0.15221579241355576	0.4424860025837335	0.0888863054285231	0.07467892269737353	0.15074121865403023
0.06897534280704148	0.12782230392357316	0.3659192302082166	0.08586527904265343	0.0705288353358966	0.11347625206841244
0.054064563468156496	0.10762405716602481	0.4209780434098802	0.08362045649585927	0.06740392584440674	0.0892623453537249
0.04239632928891029	0.09095909090268613	0.5260959968799916	0.08193860504712151	0.06501728933120032	0.04057625929355523
0.03331014602871883	0.07729333199446743	0.3182301769385567	0.08066723061541795	0.06317551185581313	0.028717220511728214
0.026239997169867676	0.06615769254174375	0.25679554987353015	0.0796975296904834	0.061742449982460694	0.024225315511885896
0.020728712268247563	0.057136224225737844	0.20701643393038086	0.07895166481573361	0.06061956245185959	0.021380387801177996
0.016419046853635315	0.049864396621738034	0.514999938008293	0.07837358808337828	0.05973408516606144	0.012947028268939842
0.013036588464929085	0.044027801269339625	0.493729778686122	0.0779225692552987	0.059031478848345385	0.0077881339344165745
0.010372035169829116	0.03935945059584677	0.34834839863778233	0.07756868900092191	0.05847040045183678	0.005012252559414655
0.008265859638904562	0.0356357598341584	0.16240930074186205	0.0772897169156909	0.05801924293686486	0.0040392197696878535
0.0065960929740173525	0.03267171933373402	0.4380909693051055	0.07706894748600752	0.05765368814821186	0.0015903466762847468
0.005268998522778469	0.030315770804989425	0.5022516017221408	0.07689369230869886	0.05735493645493936	0.00022639832780485381
0.004212101607327605	0.028444785881896712	0.8544112939660906	0.07675422047436427	0.057108402254188464	0.00018943635416176412
0.0033690244754474245	0.026959408333276272	0.6565225765122159	0.07664300561413868	0.05690273870203278	0.00010739832133567696
0.0026956612439467714	0.025779901650139332	0.690600488403772	0.07655418405700214	0.056729100332755605	3.756738602833168e-05
