0.4789617347368045	0.4789617347368058	0.5349350142181348	0.30387818762903784	0.3038781876290399	0.8912228422459655
0.38172161132977694	0.3817216113297786	0.4680993512684135	0.21957430536433295	0.2195743053643348	0.5992423352429576
0.3251960010205867	0.3251960010205889	0.4230238814655065	0.17687504887961042	0.17687504887961236	0.44107284089328175
0.28343805954108203	0.2834380595410849	0.9267533584202999	0.1497037706685425	0.1497037706685444	0.41582094678770176
0.24514721927246574	0.24514721927246938	0.6062861410404415	0.13050495036860926	0.130504950368611	0.08902937926167442
0.20765731970446893	0.2076573197044734	0.5154184491886248	0.11646624969575675	0.11646624969575832	0.052681901704846684
0.17185008441559216	0.17185008441559707	0.5066438360028833	0.10613750011201052	0.10613750011201196	0.04481948995781186
0.13931868462737487	0.13931868462738	0.36055204770528204	0.09854857791798569	0.09854857791798698	0.031678458145507286
0.1111871355457156	0.11118713554572068	0.32158933979330995	0.09297926837433995	0.09297926837434109	0.03155174997099857
0.08782129138249958	0.0878212913825043	0.2457195833309338	0.0888863054285231	0.08888630542852413	0.026630180159959674
0.06897534280704148	0.06897534280704576	0.5795737674403593	0.08586527904265343	0.08586527904265434	0.013444324843332816
0.054064563468156496	0.054064563468160236	0.8250677361680051	0.08362045649585927	0.08362045649586014	0.011305342577517698
0.04239632928891029	0.04239632928891357	0.5706261342554197	0.08193860504712151	0.08193860504712235	0.008436790577453767
0.03331014602871883	0.03331014602872162	0.4915332833062085	0.08066723061541795	0.08066723061541882	0.00536985202860953
0.026239997169867676	0.02623999716987012	0.4470437594292443	0.0796975296904834	0.07969752969048419	0.00384681813550229
0.020728712268247563	0.020728712268249683	0.41674292436131616	0.07895166481573361	0.07895166481573437	0.0029246764223684707
0.016419046853635315	0.016419046853637147	0.39308792745616794	0.07837358808337828	0.07837358808337908	0.002305663111965511
0.013036588464929085	0.013036588464930627	0.5415791392570665	0.0779225692552987	0.07792256925529946	0.0014463708709314834
0.010372035169829116	0.010372035169830443	0.576833539429356	0.07756868900092191	0.07756868900092266	0.0006619227011147808
0.008265859638904562	0.008265859638905696	0.487623378702151	0.0772897169156909	0.07728971691569168	0.0004263856136080776
0.0065960929740173525	0.006596092974018321	0.7606516211828162	0.07706894748600752	0.07706894748600834	0.0003327186703903173
0.005268998522778469	0.005268998522779303	0.6435000006071614	0.07689369230869886	0.07689369230869975	0.000183659804371855
0.004212101607327605	0.004212101607328339	0.3429045586330694	0.07675422047436427	0.07675422047436516	0.0001065581628575827
0.0033690244754474245	0.0033690244754480507	0.47509771286377356	0.07664300561413868	0.0766430056141396	9.628134555853962e-05
0.0026956612439467714	0.002695661243947322	0.3765986059294226	0.07655418405700214	0.0765541840570031	6.949441671492213e-05
