-0.5422090990260221	-1.295501829003119	-0.8611610222190856	-0.18024800502889904
-1.3349234221425172	-2.0315978285271283	-1.548855761934592	-0.668302659221949
-1.9824311738648857	-2.611659764095611	-2.4030167566536944	-0.9817865280158359
-2.588531367630244	-3.576195297057464	-2.884024420422702	-1.2290286591228647
-3.284084250461092	-4.3456850654680075	-3.3779210004705087	-1.4329631417557438
-3.7687661930729686	-4.645115892309874	-3.847267758807573	-1.5696414178452773
-4.554224194010666	-4.953766462802624	-4.418295345111532	-1.62414138199761
-4.791984098967196	-5.061520572501867	-4.562988501176103	-1.6471141741929636
-5.057989924824381	-5.0814915596630525	-4.59931172323236	-1.65376885004112
-5.190558452645691	-5.109453464087063	-4.6103501166374095	-1.6613273340567174
-5.262181360728142	-5.1508972262386195	-4.615793734960927	-1.6676951790807004
-5.342804366603549	-5.207649292036706	-4.618616981600225	-1.6774910055850896
-5.368292215892086	-5.237322220724013	-4.621831853086664	-1.6867418257891085
-5.379835671295804	-5.271566619839638	-4.622936511985473	-1.7008599948053762
-5.39029202032269	-5.317633592463848	-4.624403590410993	-1.7243293061733644
-5.39977644669406	-5.328606884231253	-4.626877254692373	-1.752853123245073
-5.409061200291319	-5.345734868132927	-4.631316575121206	-1.7652317546019083
-5.417426013252209	-5.35517954186858	-4.63779395473764	-1.7787691480648062
-5.425069977864197	-5.365074491957773	-4.643768608080937	-1.7827419486060083
-5.431780329248404	-5.3676516492991215	-4.653156277726741	-1.7868897723591461
-5.435475404985562	-5.370124158841097	-4.662021940998769	-1.7887425762160332
-5.4374062589782355	-5.371475760863426	-4.66629748102406	-1.7916994905572587
-5.439270023410207	-5.372428415281026	-4.672757797023141	-1.796096044110461
-5.439690857549026	-5.37339006058998	-4.682672282967814	-1.7998750190374877
-5.440414350711394	-5.374116075393883	-4.689331720370374	-1.802337090107885
-5.441589887272243	-5.375237941936437	-4.697591556416267	-1.804801721453157
-5.4428942591915765	-5.376843372885237	-4.705458428656157	-1.8066456691767536
-5.443873108457864	-5.378140314973189	-4.71643448635308	-1.809490512745414
-5.4444474459956655	-5.379437359991906	-4.726395090244349	-1.8136605411887332
-5.445059966943771	-5.380903778508346	-4.741307697680999	-1.8196168649325308
-5.445328876038333	-5.381561713819086	-4.764415769353931	-1.827397126362971
-5.445529435690186	-5.382278980202478	-4.794489378996937	-1.831752189549086
-5.445637837739551	-5.382820392667783	-4.824081180532385	-1.8382127575535074
-5.445748162393108	-5.383383114406344	-4.837995749971236	-1.843788062945082
-5.445887360187508	-5.3839104109276334	-4.856718261323338	-1.846200774096413
-5.446057270226584	-5.384448389922799	-4.863953499564347	-1.848267466419455
-5.4461704043844055	-5.384980498029118	-4.875619428532622	-1.8501328094629221
-5.446235577527072	-5.3854693773852915	-4.890897150299172	-1.8522072190166887
-5.446291702176039	-5.386133446348499	-4.895704403226052	-1.854960097920435
-5.4463811967902345	-5.386907951583537	-4.8982388437347515	-1.8590613846263966
-5.446533527826857	-5.387305408554642	-4.900018102845926	-1.8646794927172898
-5.4467185945021335	-5.3879173493666395	-4.900852490065448	-1.8694807984951773
-5.447023420408033	-5.388732327591883	-4.901466524110247	-1.8720327081783408
-5.447565917965571	-5.3895596713737195	-4.902132300993976	-1.8756259540879496
-5.448411287041323	-5.390266316886793	-4.902816852675853	-1.8781759421751483
-5.448737429620957	-5.390424686800284	-4.903156213032471	-1.8798818532867168
-5.449296269701957	-5.390682767569113	-4.903378402464916	-1.8809621978767743
-5.450245336903004	-5.391045046018802	-4.9034707594290525	-1.881685398238413
-5.4515789885008195	-5.3913247201395285	-4.903521516013155	-1.8824281272356889
-5.4523824830930785	-5.3915530929463396	-4.903576553769135	-1.8836479865227267
-5.4526987556466	-5.39162163761071	-4.9036567753027	-1.8857140875788556
-5.453151958900897	-5.391638512536575	-4.903735437131527	-1.8885609851887133
-5.453712319987721	-5.391650280141807	-4.903830405125921	-1.8928897215940577
-5.454085906629068	-5.391668806913928	-4.903981400258362	-1.90029733033145
-5.454707269532147	-5.391696866804891	-4.904219777028011	-1.9111860415742545
-5.455764099415555	-5.3917398372526995	-4.904547541560517	-1.91788810550061
-5.45661410624578	-5.391803515925826	-4.905037791280995	-1.9213724688013947
-5.457512268233313	-5.3918777398522435	-4.905674400061784	-1.9228369430373893
-5.458589207919604	-5.391950599714511	-4.905860000247141	-1.924988100550501
-5.459156900753412	-5.3920156171799105	-4.906081682026593	-1.926405058370568
-5.459768737948818	-5.392064314492993	-4.906208951378533	-1.9268995694517388
-5.460179078066711	-5.392112013011763	-4.906340678016335	-1.9272428392060128
-5.460501892848545	-5.392129893673897	-4.9064775618613545	-1.9274366537592416
-5.46087889937757	-5.392140619146911	-4.906621854042158	-1.9274935308059864
-5.4610509826630524	-5.392147564890736	-4.906852939628728	-1.9275582293262488
-5.461218710495105	-5.39215745404192	-4.907192199312967	-1.9275713427151586
-5.461349417461247	-5.392165489274276	-4.907392430575717	-1.927580541036255
-5.461454100211895	-5.392170697134601	-4.9076871790619405	-1.9275864715091915
-5.46156244748171	-5.392177258902349	-4.908022434581048	-1.9275912057083728
-5.461679988807813	-5.392187699513293	-4.908470354706823	-1.9275951587513684
-5.461754824867347	-5.392204055578485	-4.908964525418727	-1.9276005834931402
-5.461774594013056	-5.3922261383698435	-4.909480257861108	-1.9276064717319163
-5.461784693982779	-5.39224272001089	-4.910068953058751	-1.9276109795042375
-5.461794286454227	-5.392253129247903	-4.910380908995637	-1.9276134555712707
-5.461808457891859	-5.392258068551239	-4.9106009429668775	-1.9276149148029125
-5.461828618535094	-5.392263380845295	-4.910710057946307	-1.92761600070539
-5.4618431457350844	-5.392270596477404	-4.910903397199738	-1.9276168217569378
-5.461852147732055	-5.392281809853686	-4.911237092091721	-1.9276173834832009
-5.461862386008273	-5.392298671063537	-4.91168270994957	-1.9276178704969884
-5.461871784011658	-5.392322619613284	-4.9121027979308955	-1.9276185022875592
-5.4618791514838145	-5.392359191365286	-4.912727871758404	-1.9276194628872076
-5.4618877126820795	-5.392415110971178	-4.9137153059862255	-1.9276207791937823
-5.461901412379159	-5.392490665358927	-4.9147604811390035	-1.9276221333616481
-5.461922537026954	-5.392545635355547	-4.915443658968342	-1.9276230260646139
-5.461946437921635	-5.3925669897357915	-4.916339705384525	-1.9276234295730814
-5.4619600959943355	-5.392600526459483	-4.917004374936629	-1.9276236676491392
-5.46196549401643	-5.392640416642824	-4.917960299661241	-1.9276239867087976
-5.46196794831756	-5.39266988227533	-4.918908570192109	-1.9276245041814652
-5.461972016935761	-5.3926994333251965	-4.9194637346022425	-1.9276253574212767
-5.461979098008438	-5.39271734267769	-4.92015834275318	-1.927626731921203
-5.461991490820864	-5.392723786730387	-4.92076772703899	-1.9276287781090518
-5.462012076851104	-5.392733009802734	-4.921156025167269	-1.9276310127997491
-5.462038794755119	-5.392739617690194	-4.921373269366944	-1.9276337651661029
-5.462048705582949	-5.392744409435526	-4.92156811776609	-1.9276368690841679
-5.462053226865106	-5.392751635083044	-4.921745574099708	-1.9276402596307975
-5.462054641569527	-5.392763622584293	-4.92190485684931	-1.927643925771492
-5.4620551300927564	-5.392779800188405	-4.9219946437487465	-1.9276473461220895
-5.462055434573969	-5.392800662751312	-4.922055262202384	-1.9276496880382181
-5.462055790755162	-5.392837280077909	-4.922104254089528	-1.9276507829827225
-5.4620563679060385	-5.392899403167291	-4.922121346067594	-1.9276511886040688
-5.462057329407059	-5.392983117911469	-4.9221314179626035	-1.9276513149326295
-5.462058942138784	-5.392994102592154	-4.922138695569242	-1.9276513431017397
-5.462061542008855	-5.393011892027632	-4.922144886768635	-1.9276513513078992
-5.462065131552422	-5.393041959310249	-4.922150291793153	-1.9276513574955743
-5.462067125829018	-5.393082034815875	-4.922158667766078	-1.9276513665840769
-5.462067894958615	-5.3930958873415875	-4.922169592905241	-1.9276513818890835
-5.462068019253273	-5.3931166079318595	-4.922178740987996	-1.9276514090693389
-5.462068054205487	-5.39313921759722	-4.922184673897831	-1.9276514585530562
-5.462068074952034	-5.393152899214785	-4.922187527794851	-1.9276515495827797
-5.462068109765674	-5.393166305399666	-4.92219066142448	-1.9276517164151552
-5.462068167995942	-5.393180693503926	-4.922195964588913	-1.9276520190992186
-5.462068269516518	-5.3931964821916765	-4.922205218593008	-1.9276525592359588
-5.462068450698032	-5.3932212687197785	-4.922221279542425	-1.9276534770714644
-5.462068776889568	-5.393257090709791	-4.922247924709103	-1.9276548222758838
-5.462069369732554	-5.393306835973947	-4.922287272871725	-1.9276567960406543
-5.462070434745068	-5.393391006235737	-4.922323591851756	-1.9276603003655788
-5.4620722426900095	-5.393509888263762	-4.922365237001652	-1.927666647340908
-5.462074682539253	-5.393618859166504	-4.922417204050441	-1.9276748633018879
-5.4620786127771215	-5.393771603365003	-4.922473541158933	-1.92768744781838
-5.462085762079531	-5.393819323101669	-4.922528346744906	-1.9277042543532443
-5.462098227449056	-5.393896203618612	-4.922565116930106	-1.927713675710491
-5.462117686182227	-5.393951687567201	-4.922592034251577	-1.9277214972638623
-5.462127465477666	-5.393975654797322	-4.922612301965595	-1.9277322710233766
-5.462140364338284	-5.394012502808284	-4.922638863774956	-1.9277483947492737
-5.46214706915822	-5.3940685461403	-4.922657193756701	-1.927759579139907
-5.462157839496113	-5.394131847888825	-4.922666663344988	-1.9277774369694893
-5.462172200615384	-5.394203519113802	-4.922672146479012	-1.9277966500798358
-5.462195676573689	-5.394288483755577	-4.9226784946395075	-1.92780143714193
-5.462214383348071	-5.394389425291949	-4.922688510299096	-1.9278082678734074
-5.462244966962312	-5.394429994811795	-4.922705476770568	-1.9278129121660061
-5.462285519166628	-5.394479067717976	-4.9227333790296885	-1.92781857136681
-5.462311701606502	-5.394500532714596	-4.922771746983973	-1.9278215221642407
-5.462353594366684	-5.394508125153313	-4.922798342356767	-1.927825575933277
-5.462397651936336	-5.394516239810415	-4.922817423733489	-1.9278299371126557
-5.462427041007073	-5.394527476958115	-4.922828659829041	-1.9278337112836168
-5.462438219099361	-5.394539503618918	-4.922836291754456	-1.9278398236898433
-5.462453190875001	-5.394550991174082	-4.922845903344148	-1.9278502411870169
-5.4624681453271835	-5.394563873147131	-4.922852450983036	-1.9278677589433069
-5.462477516031393	-5.394571271576176	-4.922856289158427	-1.9278894328699632
-5.462491355056906	-5.394576500471064	-4.922857897482643	-1.927899231493167
-5.4625052546076995	-5.394579884987104	-4.922858589146283	-1.9279170329427757
-5.462511631531613	-5.394582977467162	-4.922859031393086	-1.9279493298730377
-5.462520075400712	-5.394584377357517	-4.922859659517529	-1.928001839490169
-5.462526696698301	-5.394585099499221	-4.922860718058563	-1.928048803681718
-5.462534047054686	-5.394585777031474	-4.922862612697275	-1.9280662549744643
-5.462540377931744	-5.394586418410977	-4.922866106028976	-1.928096324919774
-5.4625456323145585	-5.394586683936797	-4.922872631190853	-1.928143134694326
