0.4789617347368045	0.30387818762903784
0.38172161132977694	0.21957430536433295
0.3251960010205867	0.17687504887961042
0.28343805954108203	0.1497037706685425
0.24514721927246574	0.13050495036860926
0.20765731970446893	0.11646624969575675
0.17185008441559216	0.10613750011201052
0.13931868462737487	0.09854857791798569
0.1111871355457156	0.09297926837433995
0.08782129138249958	0.0888863054285231
0.06897534280704148	0.08586527904265343
0.054064563468156496	0.08362045649585927
0.04239632928891029	0.08193860504712151
0.03331014602871883	0.08066723061541795
0.026239997169867676	0.0796975296904834
0.020728712268247563	0.07895166481573361
0.016419046853635315	0.07837358808337828
0.013036588464929085	0.0779225692552987
0.010372035169829116	0.07756868900092191
0.008265859638904562	0.0772897169156909
0.0065960929740173525	0.07706894748600752
0.005268998522778469	0.07689369230869886
0.004212101607327605	0.07675422047436427
0.0033690244754474245	0.07664300561413868
0.0026956612439467714	0.07655418405700214
0.002157332735053258	0.07648315966420302
0.001726654652183962	0.07642631176224121
0.0013819262326396548	0.0763807765060038
0.0011059011827206802	0.07634428128024305
0.0008848419866793983	0.07631501795650714
