0.32065239495506775	0.9999510352605222
0.3034980520282241	0.9995353513308044
0.2911466072670771	0.9995212243614539
0.281147174224083	0.9995173244775077
0.21379644977399676	0.9990626523585248
0.20379723992503224	0.9989628513150375
0.14750031684788545	0.9987532419911159
0.13750097586646934	0.9983046810942946
0.1275019042857738	0.9966930317532543
0.11655640405843974	0.9966271134667986
0.10655669105575219	0.9966156886741845
0.09655749307560971	0.9955156382455821
0.08655754241465084	0.9955026610479375
0.07655776156638958	0.9954631897116731
0.06655848203394522	0.9954593885811929
0.05655898334482036	0.9954591543496626
0.04655983030239068	0.9953873075793283
0.03656014195572916	0.9941433678715655
0.026561122142958055	0.993697778275129
0.012654473380207892	0.98293132790059
0.002654848881271199	0.977602055656235
