-0.8257437965365944	0.4050470174826605	0.3736902747772293	-0.07916466206304468
-2.823828941840267	-0.004186600598552359	0.017557704943011676	-0.2558483879754774
-3.1260249094530628	-1.0717014398509177	-1.7319759333226235	-0.36495579836871084
-3.4475934082359867	-2.6944646017448157	-2.258011810545665	-0.45655487031798603
-3.606352609892169	-3.393433851819496	-2.8109471129270394	-0.5739278522357609
-3.654352863060725	-3.513488902552883	-2.9070797186827297	-0.6431248415852987
-3.680814181244273	-3.57858662032454	-3.0440383737217354	-0.7290912930676859
-3.686062727244785	-3.585248437313872	-3.1042143364544867	-0.761474232945786
-3.6925416616613846	-3.5976548707671023	-3.1139384151963236	-0.7940427078812097
-3.694814123902622	-3.6178801939310525	-3.1264778746191215	-0.8274840795068165
-3.6953443089052116	-3.6335183661492163	-3.1318317282701704	-0.8477142556807526
-3.6954826852652025	-3.637719088881674	-3.1378287703370233	-0.8574834752808972
-3.6955123200388442	-3.6386246592785163	-3.147487510698313	-0.8614164107614869
-3.6955144740892183	-3.638663400143664	-3.162935387485866	-0.8678391565999415
-3.695517305159014	-3.6387327107900815	-3.172543893737687	-0.8781791984425249
-3.69551774238563	-3.638840332080026	-3.1835778443291605	-0.8872841557122774
-3.695518102714214	-3.6389218096639793	-3.189400905273895	-0.8953498613386697
-3.6955181275419067	-3.638956528526694	-3.193905128099877	-0.9079932063407988
-3.6955181300371898	-3.639021631842166	-3.196330997196817	-0.920821276820778
