-3.02005013, -0.36955586, -0.05185696
-2.99498747, -0.17358512, 0.09440311
-2.96992481, -0.01995903, 0.05372513
-2.94486216, 0.00298677, -0.03393376
-2.91979950, -0.04010819, -0.05159059
-2.89473684, -0.03848525, -0.01102130
-2.86967419, 0.02977131, -0.01353421
-2.84461153, 0.07006826, -0.11726262
-2.81954887, -0.02424041, -0.25060032
-2.79448622, -0.24162215, -0.26380608
-2.76942356, -0.43050992, -0.07475633
-2.74436090, -0.41851116, 0.23045217
-2.71929825, -0.16981718, 0.44536089
-2.69423559, 0.16447076, 0.40755831
-2.66917293, 0.35642559, 0.13789185
-2.64411028, 0.28166326, -0.16973871
-2.61904762, 0.01558546, -0.30194287
-2.59398496, -0.23548599, -0.19124070
-2.56892231, -0.30481235, 0.04611118
-2.54385965, -0.18857298, 0.22429050
-2.51879699, -0.02165236, 0.24606310
-2.49373434, 0.05982844, 0.16567208
-2.46867168, 0.03787682, 0.11115192
-2.44360902, 0.00876166, 0.14983144
-2.41854637, 0.07081482, 0.22627861
-2.39348371, 0.21837078, 0.22601318
-2.36842105, 0.34413032, 0.09648189
-2.34335840, 0.34393533, -0.09522370
-2.31829574, 0.21884446, -0.22364348
-2.29323308, 0.07376818, -0.22381607
-2.26817043, 0.01410309, -0.15009986
-2.24310777, 0.04256532, -0.11604856
-2.21804511, 0.05988920, -0.17364604
-2.19298246, -0.02761387, -0.25250076
-2.16791980, -0.19761200, -0.22489562
-2.14285714, -0.31153171, -0.04046657
-2.11779449, -0.23618743, 0.19915720
-2.09273183, 0.02003921, 0.30692166
-2.06766917, 0.28681537, 0.16951269
-2.04260652, 0.35818819, -0.14110039
-2.01754386, 0.16256388, -0.40943850
-1.99248120, -0.17199515, -0.44363791
-1.96741855, -0.41738266, -0.22697114
-1.94235589, -0.42592311, 0.07586484
-1.91729323, -0.23722057, 0.26015484
-1.89223058, -0.02424416, 0.24402935
-1.86716792, 0.06471358, 0.11246686
-1.84210526, 0.02234198, 0.01408009
-1.81704261, -0.04329654, 0.01639787
-1.79197995, -0.04013269, 0.05795975
-1.76691729, 0.00596172, 0.03778656
-1.74185464, -0.01739513, -0.05251462
-1.71679198, -0.17269689, -0.09305281
-1.69172932, -0.36800641, 0.05548640
-1.66666667, -0.40036414, 0.39325924
-1.64160401, -0.12747121, 0.72780350
-1.61654135, 0.37948798, 0.79585237
-1.59147870, 0.84751409, 0.47273405
-1.56641604, 0.98731066, -0.10679416
-1.54135338, 0.70882950, -0.62723280
-1.51629073, 0.19002072, -0.81521573
-1.49122807, -0.25839885, -0.62855116
-1.46616541, -0.41996608, -0.26229971
-1.44110276, -0.30715871, 0.02224087
-1.41604010, -0.10562670, 0.09476855
-1.39097744, 0.00529541, 0.01844783
-1.36591479, -0.00850132, -0.05540890
-1.34085213, -0.05024471, -0.04609073
-1.31578947, -0.02541131, -0.00576912
-1.29072682, 0.04648240, -0.03757008
-1.26566416, 0.05154401, -0.16183013
-1.24060150, -0.08982880, -0.27000291
-1.21553885, -0.31597846, -0.21815252
-1.19047619, -0.45144881, 0.02571743
-1.16541353, -0.35452381, 0.32361334
-1.14035088, -0.05343012, 0.46390850
-1.11528822, 0.25704395, 0.33508991
-1.09022556, 0.36423342, 0.02486774
-1.06516291, 0.20657070, -0.24511230
-1.04010025, -0.08195254, -0.29468573
-1.01503759, -0.28744954, -0.12068070
-0.98997494, -0.28833424, 0.11950869
-0.96491228, -0.13601190, 0.25282143
-0.93984962, 0.01658675, 0.23078227
-0.91478697, 0.06261534, 0.14510058
-0.88972431, 0.02755707, 0.11768971
-0.86466165, 0.02233173, 0.17705666
-0.83959900, 0.11871587, 0.23727745
-0.81453634, 0.27151602, 0.19245273
-0.78947368, 0.36103488, 0.02911024
-0.76441103, 0.31068091, -0.15458318
-0.73934837, 0.16254717, -0.24058279
-0.71428571, 0.03635889, -0.20256564
-0.68922306, 0.01212372, -0.12680673
-0.66416040, 0.05270635, -0.12052142
-0.63909774, 0.04527315, -0.19736311
-0.61403509, -0.07552714, -0.25569557
-0.58897243, -0.24348773, -0.17804593
-0.56390977, -0.30535305, 0.03916234
-0.53884712, -0.16262226, 0.25339401
-0.51378446, 0.11841670, 0.28416017
-0.48872180, 0.33756146, 0.07301019
-0.46365915, 0.31723553, -0.24872363
-0.43859649, 0.05259547, -0.45274387
-0.41353383, -0.27753809, -0.39363481
-0.38847118, -0.45196049, -0.12253364
-0.36340852, -0.38002360, 0.16218546
-0.33834586, -0.15901453, 0.28107407
-0.31328321, 0.02673775, 0.20984527
-0.28822055, 0.06727412, 0.07117183
-0.26315789, 0.00253319, 0.00171705
-0.23809524, -0.04836522, 0.02600186
-0.21303258, -0.02524703, 0.05557477
-0.18796992, 0.00827100, 0.00750685
-0.16290727, -0.05971666, -0.08163211
-0.13784461, -0.24653335, -0.06890967
-0.11278195, -0.41105364, 0.15403240
-0.08771930, -0.34881358, 0.52116741
-0.06265664, 0.02317567, 0.79564800
-0.03759398, 0.55594023, 0.73688533
-0.01253133, 0.94458662, 0.30056604
0.01253133, 0.94458662, -0.30056604
0.03759398, 0.55594023, -0.73688533
0.06265664, 0.02317567, -0.79564800
0.08771930, -0.34881358, -0.52116741
0.11278195, -0.41105364, -0.15403240
0.13784461, -0.24653335, 0.06890967
0.16290727, -0.05971666, 0.08163211
0.18796992, 0.00827100, -0.00750685
0.21303258, -0.02524703, -0.05557477
0.23809524, -0.04836522, -0.02600186
0.26315789, 0.00253319, -0.00171705
0.28822055, 0.06727412, -0.07117183
0.31328321, 0.02673775, -0.20984527
0.33834586, -0.15901453, -0.28107407
0.36340852, -0.38002360, -0.16218546
0.38847118, -0.45196049, 0.12253364
0.41353383, -0.27753809, 0.39363481
0.43859649, 0.05259547, 0.45274387
0.46365915, 0.31723553, 0.24872363
0.48872180, 0.33756146, -0.07301019
0.51378446, 0.11841670, -0.28416017
0.53884712, -0.16262226, -0.25339401
0.56390977, -0.30535305, -0.03916234
0.58897243, -0.24348773, 0.17804593
0.61403509, -0.07552714, 0.25569557
0.63909774, 0.04527315, 0.19736311
0.66416040, 0.05270635, 0.12052142
0.68922306, 0.01212372, 0.12680673
0.71428571, 0.03635889, 0.20256564
0.73934837, 0.16254717, 0.24058279
0.76441103, 0.31068091, 0.15458318
0.78947368, 0.36103488, -0.02911024
0.81453634, 0.27151602, -0.19245273
0.83959900, 0.11871587, -0.23727745
0.86466165, 0.02233173, -0.17705666
0.88972431, 0.02755707, -0.11768971
0.91478697, 0.06261534, -0.14510058
0.93984962, 0.01658675, -0.23078227
0.96491228, -0.13601190, -0.25282143
0.98997494, -0.28833424, -0.11950869
1.01503759, -0.28744954, 0.12068070
1.04010025, -0.08195254, 0.29468573
1.06516291, 0.20657070, 0.24511230
1.09022556, 0.36423342, -0.02486774
1.11528822, 0.25704395, -0.33508991
1.14035088, -0.05343012, -0.46390850
1.16541353, -0.35452381, -0.32361334
1.19047619, -0.45144881, -0.02571743
1.21553885, -0.31597846, 0.21815252
1.24060150, -0.08982880, 0.27000291
1.26566416, 0.05154401, 0.16183013
1.29072682, 0.04648240, 0.03757008
1.31578947, -0.02541131, 0.00576912
1.34085213, -0.05024471, 0.04609073
1.36591479, -0.00850132, 0.05540890
1.39097744, 0.00529541, -0.01844783
1.41604010, -0.10562670, -0.09476855
1.44110276, -0.30715871, -0.02224087
1.46616541, -0.41996608, 0.26229971
1.49122807, -0.25839885, 0.62855116
1.51629073, 0.19002072, 0.81521573
1.54135338, 0.70882950, 0.62723280
1.56641604, 0.98731066, 0.10679416
1.59147870, 0.84751409, -0.47273405
1.61654135, 0.37948798, -0.79585237
1.64160401, -0.12747121, -0.72780350
1.66666667, -0.40036414, -0.39325924
1.69172932, -0.36800641, -0.05548640
1.71679198, -0.17269689, 0.09305281
1.74185464, -0.01739513, 0.05251462
1.76691729, 0.00596172, -0.03778656
1.79197995, -0.04013269, -0.05795975
1.81704261, -0.04329654, -0.01639787
1.84210526, 0.02234198, -0.01408009
1.86716792, 0.06471358, -0.11246686
1.89223058, -0.02424416, -0.24402935
1.91729323, -0.23722057, -0.26015484
1.94235589, -0.42592311, -0.07586484
1.96741855, -0.41738266, 0.22697114
1.99248120, -0.17199515, 0.44363791
2.01754386, 0.16256388, 0.40943850
2.04260652, 0.35818819, 0.14110039
2.06766917, 0.28681537, -0.16951269
2.09273183, 0.02003921, -0.30692166
2.11779449, -0.23618743, -0.19915720
2.14285714, -0.31153171, 0.04046657
2.16791980, -0.19761200, 0.22489562
2.19298246, -0.02761387, 0.25250076
2.21804511, 0.05988920, 0.17364604
2.24310777, 0.04256532, 0.11604856
2.26817043, 0.01410309, 0.15009986
2.29323308, 0.07376818, 0.22381607
2.31829574, 0.21884446, 0.22364348
2.34335840, 0.34393533, 0.09522370
2.36842105, 0.34413032, -0.09648189
2.39348371, 0.21837078, -0.22601318
2.41854637, 0.07081482, -0.22627861
2.44360902, 0.00876166, -0.14983144
2.46867168, 0.03787682, -0.11115192
2.49373434, 0.05982844, -0.16567208
2.51879699, -0.02165236, -0.24606310
2.54385965, -0.18857298, -0.22429050
2.56892231, -0.30481235, -0.04611118
2.59398496, -0.23548599, 0.19124070
2.61904762, 0.01558546, 0.30194287
2.64411028, 0.28166326, 0.16973871
2.66917293, 0.35642559, -0.13789185
2.69423559, 0.16447076, -0.40755831
2.71929825, -0.16981718, -0.44536089
2.74436090, -0.41851116, -0.23045217
2.76942356, -0.43050992, 0.07475633
2.79448622, -0.24162215, 0.26380608
2.81954887, -0.02424041, 0.25060032
2.84461153, 0.07006826, 0.11726262
2.86967419, 0.02977131, 0.01353421
2.89473684, -0.03848525, 0.01102130
2.91979950, -0.04010819, 0.05159059
2.94486216, 0.00298677, 0.03393376
2.96992481, -0.01995903, -0.05372513
2.99498747, -0.17358512, -0.09440311
3.02005013, -0.36955586, 0.05185696
3.04511278, -0.40604595, 0.38898924
3.07017544, -0.13767286, 0.72773410
3.09523810, 0.36935281, 0.80382055
3.12030075, 0.84433983, 0.48733402
3.14536341, 0.99491613, -0.09249058
3.17042607, 0.72433792, -0.62125267
3.19548872, 0.20525137, -0.82090624
3.22055138, -0.25141192, -0.64210560
3.24561404, -0.42366253, -0.27557444
3.27067669, -0.31744806, 0.01598017
3.29573935, -0.11562574, 0.09678625
3.32080201, 0.00020196, 0.02506515
3.34586466, -0.00858942, -0.04883090
3.37092732, -0.04790217, -0.04157382
3.39598997, -0.02238590, -0.00252687
3.42105263, 0.05081767, -0.03471287
3.44611529, 0.05843365, -0.16073542
3.47117794, -0.08149757, -0.27363076
3.49624060, -0.31046472, -0.22776980
3.52130326, -0.45341557, 0.01316209
3.54636591, -0.36491046, 0.31453393
3.57142857, -0.06770325, 0.46380321
3.59649123, 0.24634783, 0.34434333
3.62155388, 0.36246968, 0.03821449
3.64661654, 0.21347615, -0.23490666
3.67167920, -0.07149185, -0.29191720
3.69674185, -0.27923277, -0.12448366
3.72180451, -0.28490920, 0.11325269
3.74686717, -0.13607618, 0.24756417
3.77192982, 0.01551539, 0.22697749
3.79699248, 0.06119287, 0.14124444
3.82205514, 0.02419502, 0.11323310
3.84711779, 0.01556988, 0.17402187
3.87218045, 0.10981421, 0.23883855
3.89724311, 0.26448562, 0.19980370
3.92230576, 0.35982336, 0.03969464
3.94736842, 0.31601237, -0.14563100
3.97243108, 0.17132522, -0.23694956
3.99749373, 0.04418601, -0.20431993
4.02255639, 0.01660915, -0.13111414
4.04761905, 0.05456563, -0.12465108
4.07268170, 0.04640176, -0.20100132
4.09774436, -0.07487547, -0.26034316
4.12280702, -0.24540880, -0.18420853
4.14786967, -0.31195964, 0.03398602
4.17293233, -0.17284995, 0.25352490
4.19799499, 0.10954812, 0.29199483
4.22305764, 0.33595496, 0.08602277
4.24812030, 0.32516787, -0.23723166
4.27318296, 0.06646858, -0.44929593
4.29824561, -0.26503383, -0.40000478
4.32330827, -0.44687275, -0.13466477
4.34837093, -0.38334160, 0.15095975
4.37343358, -0.16695334, 0.27530364
4.39849624, 0.01903681, 0.20961897
4.42355890, 0.06212155, 0.07370055
4.44862155, -0.00078283, 0.00481311
4.47368421, -0.05102177, 0.02990810
4.49874687, -0.02632739, 0.06148359
4.52380952, 0.01141738, 0.01455279
4.54887218, -0.05113487, -0.07744046
4.57393484, -0.23558527, -0.07210862
4.59899749, -0.40433234, 0.14267847
4.62406015, -0.35197583, 0.50673209
4.64912281, 0.01012177, 0.78644698
4.67418546, 0.53947274, 0.73879983
4.69924812, 0.93353648, 0.31274079
4.72431078, 0.94411824, -0.28509766
4.74937343, 0.56438595, -0.72610969
4.77443609, 0.03409340, -0.79313960
4.79949875, -0.34133809, -0.52457782
4.82456140, -0.40838019, -0.15829337
4.84962406, -0.24582394, 0.06685152
4.87468672, -0.05778800, 0.08074570
4.89974937, 0.01145197, -0.01025069
4.92481203, -0.02385681, -0.06132700
4.94987469, -0.05153791, -0.03223391
4.97493734, -0.00445748, -0.00423591
5.00000000, 0.06066177, -0.06801520
