0.4787227741813046	0.4909240344576978	0.4789617347368045	0.4787224369852846	0.30473207518447165	0.2941989102523146	0.30387818762903784	0.30473241948386026
0.3816191338144272	0.3977160504911199	0.38172161132977694	0.3816188475241097	0.2203839933283811	0.2085671547038962	0.21957430536433295	0.2203843971456506
0.3251289251600219	0.34801133168863896	0.3251960010205867	0.3251286737111194	0.17760514833919475	0.16540997551415978	0.17687504887961042	0.17760555372914363
0.28337114575538797	0.3150172661847481	0.28343805954108203	0.28337090369930357	0.1503657889692473	0.1377085554410965	0.1497037706685425	0.1503661804457715
0.24507685301572738	0.28668354441871563	0.24514721927246574	0.24507662241939468	0.13111172320989087	0.117762847009531	0.13050495036860926	0.13111209795754364
0.20759058195588959	0.259214278109501	0.20765731970446893	0.2075903787546492	0.11702932064153965	0.1027382536525106	0.11646624969575675	0.11702967960495629
0.17179273490387462	0.23231322230094634	0.17185008441559216	0.17179257273655704	0.1066667705247299	0.09122212201495014	0.10613750011201052	0.10666711544896108
0.1392728057838965	0.2066970005067354	0.13931868462737487	0.1392726893898832	0.09905230242579337	0.082306959639586	0.09854857791798569	0.09905263509495404
0.11115234147493122	0.18310878657036483	0.1111871355457156	0.1111522671732626	0.09346412615155762	0.0753374171549976	0.09297926837433995	0.09346444824523888
0.08779634151680604	0.16199236544018292	0.08782129138249958	0.08779630084322998	0.08935753655617197	0.06982495552397879	0.0888863054285231	0.08935784962948676
0.068959059986232	0.1434615576300889	0.06897534280704148	0.06895904334616852	0.08632687588177315	0.06540551968517443	0.08586527904265343	0.08632718135214995
0.05405606649150778	0.12738864266941052	0.054064563468156496	0.054056065423597435	0.08407538209438294	0.06181009156099133	0.08362045649585927	0.08407568122580746
0.04239493118439654	0.11351491751556692	0.04239632928891029	0.04239493922278246	0.08238900898013657	0.058841349618353106	0.08193860504712151	0.0823893028737239
0.03331519532195531	0.10153834867278942	0.03331014602871883	0.03331520798668429	0.08111464174871601	0.056355021967934606	0.08066723061541795	0.08111493134387636
0.026250779829795123	0.09116728099799513	0.026239997169867676	0.026250794247399144	0.08014301636420906	0.05424541561912517	0.0796975296904834	0.08014330244908101
0.020744427932471093	0.08214579347532144	0.020728712268247563	0.020744442388834914	0.07939596123356178	0.05243455456609705	0.07895166481573361	0.07939624446114545
0.016438833808297745	0.07426074635317118	0.016419046853635315	0.01643884736539402	0.0788171903525316	0.05086425345540582	0.07837358808337828	0.07881747125908915
0.01305956869814968	0.06733920582166447	0.013036588464929085	0.013059580908630205	0.07836580636850037	0.049490454298985194	0.0779225692552987	0.07836608539180885
0.010397359864341408	0.06124201616279221	0.010372035169829116	0.01039737057554953	0.07801177421613975	0.04827923696499422	0.07756868900092191	0.07801205171222582
0.008292745205280396	0.055856719458502846	0.008265859638904562	0.008292754431743925	0.07773278435318103	0.0472040305098458	0.0772897169156909	0.07773306061094037
0.00662384456427223	0.05109128867352704	0.0065960929740173525	0.006623852408081057	0.07751207786156335	0.046243667658937115	0.07706894748600752	0.07751235311514608
0.0052970217692220965	0.04686914556603872	0.005268998522778469	0.005297028372079439	0.07733693083199006	0.0453810227894134	0.07689369230869886	0.07733720527108844
0.00423990497045874	0.04312544398673519	0.004212101607327605	0.00423991048590378	0.07719758917620104	0.044602050299043905	0.07675422047436427	0.0771978629544888
0.003396214947649079	0.039804403635762334	0.0033690244754474245	0.0033962195257575124	0.0770865117558053	0.04389509681613592	0.07664300561413868	0.07708678499780731
0.0027219358858659465	0.03685743716707908	0.0026956612439467714	0.0027219396654744963	0.07699782580882979	0.04325040101429814	0.07655418405700214	0.0769980986154888
