theta2	theta5	expectation
-3.141592653589793	-3.141592653589793	0.7190006500562476
-2.541592653589793	-3.141592653589793	-1.585731041939758
-1.941592653589793	-3.141592653589793	-1.0893529528253316
-1.3415926535897928	-3.141592653589793	1.5675544575749434
-0.7415926535897928	-3.141592653589793	3.090696018388001
-0.14159265358979267	-3.141592653589793	-1.4469920419509434
0.4584073464102074	-3.141592653589793	-0.9897085043303155
1.058407346410208	-3.141592653589793	-1.445864461334152
1.6584073464102076	-3.141592653589793	-2.123364321242119
2.2584073464102072	-3.141592653589793	-1.6153879468398145
2.8584073464102078	-3.141592653589793	2.210663167396273
-3.141592653589793	-2.541592653589793	-2.5080092408548156
-2.541592653589793	-2.541592653589793	1.8201881867717462
-1.941592653589793	-2.541592653589793	-1.45238770063515
-1.3415926535897928	-2.541592653589793	-3.580830734169253
-0.7415926535897928	-2.541592653589793	0.373685866525503
-0.14159265358979267	-2.541592653589793	1.5071761257797034
0.4584073464102074	-2.541592653589793	-1.2319842224499857
1.058407346410208	-2.541592653589793	-0.1450210511166284
1.6584073464102076	-2.541592653589793	-0.42560332810895074
2.2584073464102072	-2.541592653589793	-1.5364772500522266
2.8584073464102078	-2.541592653589793	0.4255097322470079
-3.141592653589793	-1.941592653589793	-0.09677915126022829
-2.541592653589793	-1.941592653589793	-2.6801361373605213
-1.941592653589793	-1.941592653589793	3.0241407129414517
-1.3415926535897928	-1.941592653589793	-0.26299243299218905
-0.7415926535897928	-1.941592653589793	-5.441720669936669
-0.14159265358979267	-1.941592653589793	0.10942316221768153
0.4584073464102074	-1.941592653589793	-1.2072550401851223
1.058407346410208	-1.941592653589793	-0.11187907641191541
1.6584073464102076	-1.941592653589793	2.664361607383344
2.2584073464102072	-1.941592653589793	1.984897818915683
2.8584073464102078	-1.941592653589793	0.8777323673338444
-3.141592653589793	-1.3415926535897928	2.2725379756841155
-2.541592653589793	-1.3415926535897928	-0.23229473815322965
-1.941592653589793	-1.3415926535897928	0.8492514709512891
-1.3415926535897928	-1.3415926535897928	1.9556128817432759
-0.7415926535897928	-1.3415926535897928	2.665196439533407
-0.14159265358979267	-1.3415926535897928	-2.896987495916873
0.4584073464102074	-1.3415926535897928	-4.216076431491002
1.058407346410208	-1.3415926535897928	0.2351760292921804
1.6584073464102076	-1.3415926535897928	-2.5462515319673154
2.2584073464102072	-1.3415926535897928	-0.6313109757037705
2.8584073464102078	-1.3415926535897928	-2.2173585089449146
-3.141592653589793	-0.7415926535897928	2.464363277546681
-2.541592653589793	-0.7415926535897928	-1.9254339537213727
-1.941592653589793	-0.7415926535897928	1.467307962708556
